MongoDB observer connected: localhost:27017/env_poisoning
INFO - environment_poisoning_attack - Running command 'sacred_main'
INFO - environment_poisoning_attack - Started run with ID "39"
INFO - victim_tracking - Running command 'victim_main'
INFO - victim_tracking - Started run with ID "30"
Starting Sacred experiment: 39
Configuration: {'__doc__': 'Default experiment configuration.', 'experiment_name': 'env_poisoning_attack', 'privacy_mode': 'full_whitebox', 'seed': 0, 'max_episodes': 12000, 'max_timesteps': 15, 'eval_freq_episode': 20, 'eps_greedy_start_episodes': 30, 'victim_n_episodes': 80, 'keep_checkpoints': 3, 'batch_size': 256, 'discount': 0.9, 'tau': 0.005, 'expl_noise': 0.1, 'policy_noise': 0.2, 'noise_clip': 0.5, 'policy_freq': 2, 'ae_embedding_size': 5, 'ae_seq_len': 5, 'ae_n_epochs': 10, 'victim_memory_size': 50, 'victim_discount_factor': 1.0, 'victim_alpha': 0.1, 'victim_epsilon': 0.1, 'model_dir': None, 'num_victims': 1, 'victim_algo': 'qlearning', 'attack_algo': 'ddpg', 'env': 'grid3d', 'env_shape': None, 'grid_size': 6, 'encoder_mode': 'whitebox'}
Victim MongoDB observer connected: localhost:27017/env_poisoning_victims
Victim Sacred experiment started: run_id=30
[    1/12000]  acc=0.4000  min=0.3333  best=0.4000  reward=8.13
[   19/12000]  acc=0.4000  min=0.3333  best=0.6000  reward=7.07
[   20/12000]  acc=0.3333  min=0.2000  best=0.6000  reward=5.40 [ckpt]
[   21/12000]  acc=0.4000  min=0.2667  best=0.6000  reward=6.27
[   22/12000]  acc=0.4000  min=0.2667  best=0.6000  reward=6.80
[   23/12000]  acc=0.3333  min=0.3333  best=0.6000  reward=6.67
[   24/12000]  acc=0.3333  min=0.2000  best=0.6000  reward=5.40
[   25/12000]  acc=0.4000  min=0.3333  best=0.6000  reward=7.67
[   26/12000]  acc=0.4000  min=0.2000  best=0.6000  reward=6.00
[   27/12000]  acc=0.3333  min=0.2000  best=0.6000  reward=5.07
[   28/12000]  acc=0.2667  min=0.2000  best=0.6000  reward=4.73
[   29/12000]  acc=0.5333  min=0.4000  best=0.6000  reward=7.73
[   30/12000]  acc=0.5333  min=0.2000  best=0.6000  reward=6.40
[   31/12000]  acc=0.4667  min=0.3333  best=0.6000  reward=7.87
[   32/12000]  acc=0.4000  min=0.1333  best=0.6000  reward=6.00
[   33/12000]  acc=0.3333  min=0.1333  best=0.6000  reward=4.53
[   34/12000]  acc=0.6000  min=0.2667  best=0.6000  reward=7.60
[   35/12000]  acc=0.3333  min=0.2000  best=0.6000  reward=4.87
[   36/12000]  acc=0.4000  min=0.2000  best=0.6000  reward=4.80
[   37/12000]  acc=0.3333  min=0.2667  best=0.6000  reward=4.80
[   38/12000]  acc=0.4000  min=0.2667  best=0.6000  reward=5.80
[   39/12000]  acc=0.4667  min=0.2667  best=0.6000  reward=6.27
[   40/12000]  acc=0.3333  min=0.2667  best=0.6000  reward=5.40 [ckpt]
[   41/12000]  acc=0.2667  min=0.2000  best=0.6000  reward=4.47
[   42/12000]  acc=0.2667  min=0.2000  best=0.6000  reward=4.53
[   43/12000]  acc=0.3333  min=0.2667  best=0.6000  reward=5.40
[   44/12000]  acc=0.3333  min=0.2000  best=0.6000  reward=4.67
[   45/12000]  acc=0.4000  min=0.1333  best=0.6000  reward=4.80
[   46/12000]  acc=0.2667  min=0.2000  best=0.6000  reward=4.73
[   47/12000]  acc=0.4000  min=0.2667  best=0.6000  reward=5.40
[   48/12000]  acc=0.4000  min=0.2667  best=0.6000  reward=5.33
[   49/12000]  acc=0.4000  min=0.2000  best=0.6000  reward=4.80
[   50/12000]  acc=0.4000  min=0.2667  best=0.6000  reward=6.20
[   51/12000]  acc=0.3333  min=0.1333  best=0.6000  reward=4.73
[   52/12000]  acc=0.4667  min=0.4000  best=0.6000  reward=7.47
[   53/12000]  acc=0.4000  min=0.3333  best=0.6000  reward=7.00
[   54/12000]  acc=0.5333  min=0.2667  best=0.6000  reward=7.40
[   55/12000]  acc=0.4667  min=0.3333  best=0.6000  reward=7.40
[   56/12000]  acc=0.5333  min=0.3333  best=0.6000  reward=7.53
[   57/12000]  acc=0.6000  min=0.3333  best=0.6000  reward=7.60
[   58/12000]  acc=0.4667  min=0.4000  best=0.6000  reward=7.73
[   59/12000]  acc=0.5333  min=0.2667  best=0.6000  reward=7.53
[   60/12000]  acc=0.4667  min=0.2667  best=0.6000  reward=7.27 [ckpt]
[   61/12000]  acc=0.4000  min=0.3333  best=0.6000  reward=7.67
[   62/12000]  acc=0.4000  min=0.3333  best=0.6000  reward=7.33
[   63/12000]  acc=0.4667  min=0.3333  best=0.6000  reward=6.93
[   64/12000]  acc=0.4667  min=0.3333  best=0.6000  reward=7.27
[   65/12000]  acc=0.5333  min=0.4000  best=0.6000  reward=8.00
[   66/12000]  acc=0.5333  min=0.3333  best=0.6000  reward=7.93
[   67/12000]  acc=0.6667  min=0.4667  best=0.6667  reward=9.47
[   68/12000]  acc=0.6000  min=0.2667  best=0.6667  reward=8.80
[   69/12000]  acc=0.6667  min=0.4667  best=0.6667  reward=9.27
[   70/12000]  acc=0.6000  min=0.4667  best=0.6667  reward=9.13
[   71/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.80
[   72/12000]  acc=0.6000  min=0.2667  best=0.6667  reward=8.80
[   73/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.80
[   74/12000]  acc=0.6667  min=0.2667  best=0.6667  reward=9.00
[   75/12000]  acc=0.6000  min=0.4000  best=0.6667  reward=9.13
[   76/12000]  acc=0.5333  min=0.3333  best=0.6667  reward=8.47
[   77/12000]  acc=0.6667  min=0.3333  best=0.6667  reward=8.07
[   78/12000]  acc=0.6667  min=0.3333  best=0.6667  reward=8.47
[   79/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.53
[   80/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.33 [ckpt]
[   81/12000]  acc=0.6667  min=0.4667  best=0.6667  reward=9.20
[   82/12000]  acc=0.5333  min=0.4000  best=0.6667  reward=8.60
[   83/12000]  acc=0.5333  min=0.3333  best=0.6667  reward=8.67
[   84/12000]  acc=0.5333  min=0.3333  best=0.6667  reward=9.33
[   85/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.27
[   86/12000]  acc=0.6000  min=0.4000  best=0.6667  reward=9.53
[   87/12000]  acc=0.5333  min=0.4667  best=0.6667  reward=8.87
[   88/12000]  acc=0.4667  min=0.4000  best=0.6667  reward=7.40
[   89/12000]  acc=0.4667  min=0.3333  best=0.6667  reward=7.80
[   90/12000]  acc=0.4667  min=0.2000  best=0.6667  reward=7.33
[   91/12000]  acc=0.4667  min=0.3333  best=0.6667  reward=6.93
[   92/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=7.27
[   93/12000]  acc=0.4000  min=0.4000  best=0.6667  reward=7.87
[   94/12000]  acc=0.6000  min=0.4000  best=0.6667  reward=7.87
[   95/12000]  acc=0.4667  min=0.4000  best=0.6667  reward=7.53
[   96/12000]  acc=0.4667  min=0.3333  best=0.6667  reward=7.80
[   97/12000]  acc=0.5333  min=0.2667  best=0.6667  reward=7.47
[   98/12000]  acc=0.4667  min=0.4000  best=0.6667  reward=7.40
[   99/12000]  acc=0.4667  min=0.3333  best=0.6667  reward=7.40
[  100/12000]  acc=0.4667  min=0.4667  best=0.6667  reward=7.60 [ckpt]
[  101/12000]  acc=0.4000  min=0.4000  best=0.6667  reward=7.73
[  102/12000]  acc=0.4667  min=0.3333  best=0.6667  reward=6.93
[  103/12000]  acc=0.5333  min=0.4000  best=0.6667  reward=7.60
[  104/12000]  acc=0.3333  min=0.3333  best=0.6667  reward=6.47
[  105/12000]  acc=0.4000  min=0.3333  best=0.6667  reward=6.33
[  106/12000]  acc=0.4667  min=0.3333  best=0.6667  reward=7.00
[  107/12000]  acc=0.3333  min=0.3333  best=0.6667  reward=7.40
[  108/12000]  acc=0.4667  min=0.4000  best=0.6667  reward=7.80
[  109/12000]  acc=0.5333  min=0.3333  best=0.6667  reward=7.47
[  110/12000]  acc=0.5333  min=0.3333  best=0.6667  reward=6.60
[  111/12000]  acc=0.4667  min=0.4667  best=0.6667  reward=7.73
[  112/12000]  acc=0.4000  min=0.4000  best=0.6667  reward=8.00
[  113/12000]  acc=0.4000  min=0.3333  best=0.6667  reward=7.27
[  114/12000]  acc=0.4667  min=0.4000  best=0.6667  reward=7.40
[  115/12000]  acc=0.4667  min=0.4000  best=0.6667  reward=7.40
[  116/12000]  acc=0.4667  min=0.3333  best=0.6667  reward=6.73
[  117/12000]  acc=0.4000  min=0.4000  best=0.6667  reward=7.27
[  118/12000]  acc=0.3333  min=0.3333  best=0.6667  reward=7.33
[  119/12000]  acc=0.4667  min=0.3333  best=0.6667  reward=7.53
[  120/12000]  acc=0.5333  min=0.3333  best=0.6667  reward=7.00 [ckpt]
[  121/12000]  acc=0.4667  min=0.4000  best=0.6667  reward=7.07
[  122/12000]  acc=0.3333  min=0.3333  best=0.6667  reward=7.00
[  123/12000]  acc=0.3333  min=0.3333  best=0.6667  reward=6.53
[  124/12000]  acc=0.4000  min=0.4000  best=0.6667  reward=6.87
[  125/12000]  acc=0.3333  min=0.3333  best=0.6667  reward=6.53
[  126/12000]  acc=0.3333  min=0.3333  best=0.6667  reward=5.93
[  127/12000]  acc=0.4000  min=0.4000  best=0.6667  reward=6.60
[  128/12000]  acc=0.4000  min=0.3333  best=0.6667  reward=6.73
[  129/12000]  acc=0.4000  min=0.4000  best=0.6667  reward=6.87
[  130/12000]  acc=0.5333  min=0.4000  best=0.6667  reward=7.40
[  131/12000]  acc=0.4000  min=0.3333  best=0.6667  reward=6.60
[  132/12000]  acc=0.5333  min=0.4000  best=0.6667  reward=7.20
[  133/12000]  acc=0.4667  min=0.2667  best=0.6667  reward=6.80
[  134/12000]  acc=0.4667  min=0.3333  best=0.6667  reward=7.00
[  135/12000]  acc=0.3333  min=0.3333  best=0.6667  reward=6.53
[  136/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.80
[  137/12000]  acc=0.6000  min=0.4000  best=0.6667  reward=9.13
[  138/12000]  acc=0.6667  min=0.4000  best=0.6667  reward=8.73
[  139/12000]  acc=0.6667  min=0.4000  best=0.6667  reward=8.80
[  140/12000]  acc=0.6000  min=0.4667  best=0.6667  reward=8.87 [ckpt]
[  141/12000]  acc=0.6000  min=0.4000  best=0.6667  reward=8.87
[  142/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.47
[  143/12000]  acc=0.6000  min=0.2667  best=0.6667  reward=8.20
[  144/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.40
[  145/12000]  acc=0.6000  min=0.4000  best=0.6667  reward=8.60
[  146/12000]  acc=0.6667  min=0.4667  best=0.6667  reward=8.93
[  147/12000]  acc=0.5333  min=0.4667  best=0.6667  reward=8.80
[  148/12000]  acc=0.6667  min=0.4000  best=0.6667  reward=8.73
[  149/12000]  acc=0.6000  min=0.4000  best=0.6667  reward=8.67
[  150/12000]  acc=0.5333  min=0.2667  best=0.6667  reward=7.47
[  151/12000]  acc=0.6000  min=0.2667  best=0.6667  reward=8.27
[  152/12000]  acc=0.6000  min=0.4000  best=0.6667  reward=8.47
[  153/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.27
[  154/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.20
[  155/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.67
[  156/12000]  acc=0.6667  min=0.2000  best=0.6667  reward=8.47
[  157/12000]  acc=0.6000  min=0.2667  best=0.6667  reward=8.47
[  158/12000]  acc=0.5333  min=0.2667  best=0.6667  reward=8.07
[  159/12000]  acc=0.5333  min=0.3333  best=0.6667  reward=8.53
[  160/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.80 [ckpt]
[  161/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.73
[  162/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.67
[  163/12000]  acc=0.6667  min=0.3333  best=0.6667  reward=9.00
[  164/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.60
[  165/12000]  acc=0.6000  min=0.2667  best=0.6667  reward=8.47
[  166/12000]  acc=0.6000  min=0.4667  best=0.6667  reward=8.93
[  167/12000]  acc=0.6667  min=0.3333  best=0.6667  reward=8.93
[  168/12000]  acc=0.6000  min=0.4667  best=0.6667  reward=8.80
[  169/12000]  acc=0.6000  min=0.2667  best=0.6667  reward=8.53
[  170/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.40
[  171/12000]  acc=0.6667  min=0.3333  best=0.6667  reward=8.93
[  172/12000]  acc=0.6000  min=0.3333  best=0.6667  reward=8.67
[  173/12000]  acc=0.5333  min=0.3333  best=0.6667  reward=8.87
[  174/12000]  acc=0.6667  min=0.4000  best=0.6667  reward=9.27
[  175/12000]  acc=0.6667  min=0.2000  best=0.6667  reward=8.87
[  176/12000]  acc=0.6667  min=0.2667  best=0.6667  reward=8.93
[  177/12000]  acc=0.7333  min=0.3333  best=0.7333  reward=10.00
[  178/12000]  acc=0.6667  min=0.4000  best=0.7333  reward=9.40
[  179/12000]  acc=0.6000  min=0.2000  best=0.7333  reward=9.07
[  180/12000]  acc=0.6000  min=0.3333  best=0.7333  reward=9.27 [ckpt]
[  181/12000]  acc=0.6667  min=0.3333  best=0.7333  reward=9.20
[  182/12000]  acc=0.6667  min=0.4667  best=0.7333  reward=9.00
[  183/12000]  acc=0.6000  min=0.2667  best=0.7333  reward=8.87
[  184/12000]  acc=0.6000  min=0.3333  best=0.7333  reward=8.80
[  185/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=9.87
[  186/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=8.93
[  187/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=9.07
[  188/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=9.00
[  189/12000]  acc=0.6667  min=0.4000  best=0.7333  reward=9.20
[  190/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=9.33
[  191/12000]  acc=0.6000  min=0.3333  best=0.7333  reward=9.00
[  192/12000]  acc=0.6667  min=0.3333  best=0.7333  reward=9.07
[  193/12000]  acc=0.7333  min=0.4000  best=0.7333  reward=10.13
[  194/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=9.40
[  195/12000]  acc=0.7333  min=0.4000  best=0.7333  reward=9.73
[  196/12000]  acc=0.6000  min=0.5333  best=0.7333  reward=9.67
[  197/12000]  acc=0.5333  min=0.4667  best=0.7333  reward=9.33
[  198/12000]  acc=0.6667  min=0.4667  best=0.7333  reward=9.67
[  199/12000]  acc=0.6000  min=0.3333  best=0.7333  reward=8.80
[  200/12000]  acc=0.6000  min=0.2667  best=0.7333  reward=8.60 [ckpt]
[  201/12000]  acc=0.6667  min=0.2667  best=0.7333  reward=9.27
[  202/12000]  acc=0.6000  min=0.3333  best=0.7333  reward=8.87
[  203/12000]  acc=0.6667  min=0.2000  best=0.7333  reward=9.00
[  204/12000]  acc=0.6000  min=0.2667  best=0.7333  reward=8.87
[  205/12000]  acc=0.6000  min=0.2000  best=0.7333  reward=8.53
[  206/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=8.73
[  207/12000]  acc=0.6000  min=0.2000  best=0.7333  reward=8.67
[  208/12000]  acc=0.6667  min=0.2667  best=0.7333  reward=8.53
[  209/12000]  acc=0.6000  min=0.2667  best=0.7333  reward=8.67
[  210/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=8.67
[  211/12000]  acc=0.5333  min=0.4000  best=0.7333  reward=8.67
[  212/12000]  acc=0.6000  min=0.3333  best=0.7333  reward=8.93
[  213/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=8.67
[  214/12000]  acc=0.6667  min=0.2667  best=0.7333  reward=8.33
[  215/12000]  acc=0.6667  min=0.3333  best=0.7333  reward=8.40
[  216/12000]  acc=0.5333  min=0.2667  best=0.7333  reward=8.07
[  217/12000]  acc=0.6000  min=0.3333  best=0.7333  reward=7.93
[  218/12000]  acc=0.6667  min=0.2667  best=0.7333  reward=8.33
[  219/12000]  acc=0.6000  min=0.4000  best=0.7333  reward=8.67
[  220/12000]  acc=0.5333  min=0.4000  best=0.7333  reward=7.73 [ckpt]
[  221/12000]  acc=0.5333  min=0.3333  best=0.7333  reward=7.67
[  222/12000]  acc=0.6667  min=0.4000  best=0.7333  reward=8.47
[  223/12000]  acc=0.4667  min=0.3333  best=0.7333  reward=7.40
[  224/12000]  acc=0.6667  min=0.3333  best=0.7333  reward=8.60
[  225/12000]  acc=0.6667  min=0.2000  best=0.7333  reward=7.73
[  226/12000]  acc=0.5333  min=0.1333  best=0.7333  reward=7.67
[  227/12000]  acc=0.5333  min=0.2667  best=0.7333  reward=7.93
[  228/12000]  acc=0.6000  min=0.2000  best=0.7333  reward=7.87
[  229/12000]  acc=0.6667  min=0.3333  best=0.7333  reward=8.67
[  230/12000]  acc=0.6667  min=0.4000  best=0.7333  reward=8.33
[  231/12000]  acc=0.5333  min=0.3333  best=0.7333  reward=8.27
[  232/12000]  acc=0.5333  min=0.2667  best=0.7333  reward=7.80
[  233/12000]  acc=0.6667  min=0.4667  best=0.7333  reward=9.33
[  234/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.53
[  235/12000]  acc=0.6667  min=0.4667  best=0.7333  reward=9.87
[  236/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.47
[  237/12000]  acc=0.7333  min=0.5333  best=0.7333  reward=10.47
[  238/12000]  acc=0.7333  min=0.4000  best=0.7333  reward=10.20
[  239/12000]  acc=0.6667  min=0.4000  best=0.7333  reward=9.53
[  240/12000]  acc=0.7333  min=0.4000  best=0.7333  reward=10.27 [ckpt]
[  241/12000]  acc=0.6667  min=0.3333  best=0.7333  reward=9.60
[  242/12000]  acc=0.7333  min=0.4000  best=0.7333  reward=10.20
[  243/12000]  acc=0.6667  min=0.5333  best=0.7333  reward=9.93
[  244/12000]  acc=0.6667  min=0.4667  best=0.7333  reward=9.80
[  245/12000]  acc=0.6667  min=0.4667  best=0.7333  reward=9.80
[  246/12000]  acc=0.6667  min=0.4667  best=0.7333  reward=9.73
[  247/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.60
[  248/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.33
[  249/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.40
[  250/12000]  acc=0.6667  min=0.4667  best=0.7333  reward=9.60
[  251/12000]  acc=0.6667  min=0.2667  best=0.7333  reward=9.53
[  252/12000]  acc=0.7333  min=0.5333  best=0.7333  reward=10.53
[  253/12000]  acc=0.7333  min=0.5333  best=0.7333  reward=10.53
[  254/12000]  acc=0.7333  min=0.5333  best=0.7333  reward=10.80
[  255/12000]  acc=0.7333  min=0.5333  best=0.7333  reward=10.53
[  256/12000]  acc=0.7333  min=0.6000  best=0.7333  reward=10.47
[  257/12000]  acc=0.6667  min=0.2667  best=0.7333  reward=9.40
[  258/12000]  acc=0.6667  min=0.4000  best=0.7333  reward=9.67
[  259/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.33
[  260/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.33 [ckpt]
[  261/12000]  acc=0.7333  min=0.3333  best=0.7333  reward=10.33
[  262/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.60
[  263/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.47
[  264/12000]  acc=0.7333  min=0.4000  best=0.7333  reward=10.20
[  265/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.00
[  266/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.47
[  267/12000]  acc=0.7333  min=0.5333  best=0.7333  reward=10.60
[  268/12000]  acc=0.7333  min=0.5333  best=0.7333  reward=11.00
[  269/12000]  acc=0.7333  min=0.4000  best=0.7333  reward=10.20
[  270/12000]  acc=0.7333  min=0.6000  best=0.7333  reward=10.87
[  271/12000]  acc=0.7333  min=0.4667  best=0.7333  reward=10.67
[  272/12000]  acc=0.8000  min=0.4000  best=0.8000  reward=10.60
[  273/12000]  acc=0.6667  min=0.5333  best=0.8000  reward=9.80
[  274/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.60
[  275/12000]  acc=0.7333  min=0.3333  best=0.8000  reward=10.27
[  276/12000]  acc=0.6667  min=0.5333  best=0.8000  reward=9.80
[  277/12000]  acc=0.6667  min=0.4667  best=0.8000  reward=9.67
[  278/12000]  acc=0.6667  min=0.5333  best=0.8000  reward=9.60
[  279/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.20
[  280/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.40 [ckpt]
[  281/12000]  acc=0.6667  min=0.3333  best=0.8000  reward=9.73
[  282/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.40
[  283/12000]  acc=0.6667  min=0.4667  best=0.8000  reward=10.00
[  284/12000]  acc=0.8000  min=0.4000  best=0.8000  reward=10.87
[  285/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.47
[  286/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.40
[  287/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.87
[  288/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.47
[  289/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.33
[  290/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.47
[  291/12000]  acc=0.6667  min=0.4000  best=0.8000  reward=9.73
[  292/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.33
[  293/12000]  acc=0.8000  min=0.3333  best=0.8000  reward=10.67
[  294/12000]  acc=0.8000  min=0.4667  best=0.8000  reward=10.67
[  295/12000]  acc=0.7333  min=0.4000  best=0.8000  reward=10.47
[  296/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=11.27
[  297/12000]  acc=0.7333  min=0.4000  best=0.8000  reward=10.33
[  298/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.40
[  299/12000]  acc=0.7333  min=0.4000  best=0.8000  reward=10.00
[  300/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.67 [ckpt]
[  301/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.40
[  302/12000]  acc=0.7333  min=0.2667  best=0.8000  reward=10.40
[  303/12000]  acc=0.7333  min=0.4000  best=0.8000  reward=10.47
[  304/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.00
[  305/12000]  acc=0.8000  min=0.5333  best=0.8000  reward=11.00
[  306/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.20
[  307/12000]  acc=0.8000  min=0.5333  best=0.8000  reward=10.87
[  308/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.40
[  309/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.67
[  310/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.33
[  311/12000]  acc=0.6667  min=0.4667  best=0.8000  reward=9.53
[  312/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.47
[  313/12000]  acc=0.6667  min=0.3333  best=0.8000  reward=9.67
[  314/12000]  acc=0.6667  min=0.4000  best=0.8000  reward=10.00
[  315/12000]  acc=0.6667  min=0.4667  best=0.8000  reward=9.80
[  316/12000]  acc=0.6667  min=0.3333  best=0.8000  reward=9.53
[  317/12000]  acc=0.6667  min=0.3333  best=0.8000  reward=10.00
[  318/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.13
[  319/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.33
[  320/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.33 [ckpt]
[  321/12000]  acc=0.6667  min=0.4000  best=0.8000  reward=9.87
[  322/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.53
[  323/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.47
[  324/12000]  acc=0.8000  min=0.5333  best=0.8000  reward=10.47
[  325/12000]  acc=0.6667  min=0.5333  best=0.8000  reward=9.93
[  326/12000]  acc=0.6667  min=0.5333  best=0.8000  reward=9.87
[  327/12000]  acc=0.8000  min=0.5333  best=0.8000  reward=11.27
[  328/12000]  acc=0.6667  min=0.5333  best=0.8000  reward=10.13
[  329/12000]  acc=0.7333  min=0.3333  best=0.8000  reward=10.13
[  330/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.13
[  331/12000]  acc=0.6667  min=0.4000  best=0.8000  reward=9.73
[  332/12000]  acc=0.6667  min=0.4000  best=0.8000  reward=10.00
[  333/12000]  acc=0.7333  min=0.4000  best=0.8000  reward=10.00
[  334/12000]  acc=0.8000  min=0.4000  best=0.8000  reward=10.20
[  335/12000]  acc=0.7333  min=0.3333  best=0.8000  reward=10.27
[  336/12000]  acc=0.6667  min=0.4667  best=0.8000  reward=9.73
[  337/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.20
[  338/12000]  acc=0.7333  min=0.4667  best=0.8000  reward=10.47
[  339/12000]  acc=0.7333  min=0.5333  best=0.8000  reward=10.27
[  340/12000]  acc=0.7333  min=0.6667  best=0.8000  reward=10.73 [ckpt]
[  341/12000]  acc=0.7333  min=0.3333  best=0.8000  reward=9.80
