2.000000000000000000e+00,1.500000000000000000e+01,-2.314754652044764605e+00,-8.991628362791073137e-01,-1.348744254418661015e+01,-1.789477442031635945e+00,-5.973555231757223805e-01,-8.960332847635836373e+00,-3.121453061366452064e-01,-2.840375456083738537e-01,-4.260563184125607528e+00,-1.957123125400659092e+01,-1.426300124621120169e+01,-2.139450186931680378e+02,-5.993893008604336359e+01,-4.776177610409597207e+01,-7.164266415614396237e+02,-1.218260127203831367e+01,-1.096848676633645603e+01,-1.645273014950468280e+02,4.444444444444444198e-01,4.740740740740741477e-01,7.111111111111112493e+00,3.616240999688966062e-01,3.585618104088693636e-01,5.378427156133040121e+00,2.775429277859359223e-01,2.860883440523946386e-01,4.291325160785919302e+00,-5.005120205101768471e-01,-4.927829330903336080e-01,-7.391743996355003787e+00,-3.729605674743652344e-02,-2.486246426900227957e-02,-3.729369640350341797e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
3.000000000000000000e+00,1.500000000000000000e+01,-2.761321097358363730e+00,-8.770753907162863738e-01,-1.315613086074429638e+01,-2.073798243185378531e+00,-3.531502221654478357e-01,-5.297253332481717258e+00,-3.088585546815855176e-01,-2.571123676322246698e-01,-3.856685514483369825e+00,-1.329907789248166239e+01,-1.069072514712031996e+01,-1.603608772068047870e+02,-4.822661592037302114e+01,-4.066290169247434250e+01,-6.099435253871151872e+02,-8.265132185253314390e+00,-9.348109625024504155e+00,-1.402216443753675605e+02,4.444444444444444198e-01,4.888888888888888729e-01,7.333333333333333037e+00,3.673366796338694007e-01,3.681304181552575994e-01,5.521956272328863768e+00,2.683350370434583465e-01,2.771640556403604516e-01,4.157460834605406497e+00,-4.898060511663424599e-01,-4.796652099853027096e-01,-7.194978149779540644e+00,-1.779103279113769531e-02,-1.935105323791503837e-02,-2.902657985687255859e-01,-2.314754652044764605e+00,-8.991628362791073137e-01,-1.348744254418661015e+01,-1.789477442031635945e+00,-5.973555231757223805e-01,-8.960332847635836373e+00,-3.121453061366452064e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-1.957123125400659092e+01,-1.426300124621120169e+01,-2.139450186931680378e+02,-5.993893008604336359e+01,-4.776177610409597207e+01,-7.164266415614396237e+02,-1.218260127203831367e+01,-1.096848676633645603e+01,-1.645273014950468280e+02,5.555555555555555802e-01,4.740740740740741477e-01,7.111111111111112493e+00,3.616240999688966062e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-3.729605674743652344e-02,-2.486246426900227957e-02,-3.729369640350341797e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
4.000000000000000000e+00,1.500000000000000000e+01,-3.094528851267944525e+00,-2.474784778330596957e+00,-3.712177167495895702e+01,-3.397204632817393488e+00,-2.236171539332036939e+00,-3.354257308998055720e+01,-1.575286040081022854e-01,-3.232457286977306610e-01,-4.848685930465959970e+00,-1.877939618176402448e+01,-1.926704036383286933e+01,-2.890056054574930613e+02,-4.575260807939217500e+01,-3.883939359600114472e+01,-5.825909039400171423e+02,-8.889146208407478156e+00,-1.057383088149639860e+01,-1.586074632224459720e+02,1.111111111111111049e-01,3.111111111111111160e-01,4.666666666666666963e+00,5.798483433340991811e-01,3.568400239958241515e-01,5.352600359937362384e+00,2.502630832604654798e-01,2.481080433415215614e-01,3.721620650122823282e+00,-4.646788277643283949e-01,-5.075245038459458291e-01,-7.612867557689187770e+00,-2.013015747070312500e-02,-2.511622111002604144e-02,-3.767433166503906250e-01,-2.314754652044764605e+00,-8.770753907162863738e-01,-1.315613086074429638e+01,-1.789477442031635945e+00,-3.531502221654478357e-01,-5.297253332481717258e+00,-3.088585546815855176e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-1.329907789248166239e+01,-1.069072514712031996e+01,-1.603608772068047870e+02,-4.822661592037302114e+01,-4.066290169247434250e+01,-6.099435253871151872e+02,-8.265132185253314390e+00,-9.348109625024504155e+00,-1.402216443753675605e+02,5.555555555555555802e-01,4.888888888888888729e-01,7.333333333333333037e+00,3.673366796338694007e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-1.779103279113769531e-02,-1.935105323791503837e-02,-2.902657985687255859e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
5.000000000000000000e+00,1.500000000000000000e+01,-2.045776074307990300e-01,-5.768252660002611831e-01,-8.652378990003917636e+00,-1.192531388441729900e-01,-3.201884876414672343e-01,-4.802827314622008181e+00,-1.775442723558458835e-01,-2.241827495165258921e-01,-3.362741242747888215e+00,-1.237766135876794316e+01,-1.512312166827345550e+01,-2.268468250241018325e+02,-5.487269483000205383e+01,-4.217627802292849992e+01,-6.326441703439274988e+02,-7.587727493930573885e+00,-8.853667099043091682e+00,-1.328050064856463734e+02,6.666666666666666297e-01,6.222222222222221211e-01,9.333333333333332149e+00,3.870705695630879961e-01,3.746867807769730385e-01,5.620301711654595245e+00,3.167198097161171844e-01,3.089380746295490865e-01,4.634071119443236242e+00,-4.648432928675311215e-01,-4.878300325572586527e-01,-7.317450488358879568e+00,-1.812601089477539062e-02,-2.144616444905599051e-02,-3.216924667358398438e-01,-2.314754652044764605e+00,-8.770753907162863738e-01,-1.315613086074429638e+01,-1.789477442031635945e+00,-3.531502221654478357e-01,-5.297253332481717258e+00,-1.575286040081022854e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-1.329907789248166239e+01,-1.069072514712031996e+01,-1.603608772068047870e+02,-4.575260807939217500e+01,-3.883939359600114472e+01,-5.825909039400171423e+02,-8.265132185253314390e+00,-9.348109625024504155e+00,-1.402216443753675605e+02,5.555555555555555802e-01,4.888888888888888729e-01,7.333333333333333037e+00,5.798483433340991811e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-1.779103279113769531e-02,-1.935105323791503837e-02,-2.902657985687255859e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
6.000000000000000000e+00,1.500000000000000000e+01,-3.018141500301805280e-01,-3.866137340672833878e-01,-5.799206011009251149e+00,-2.741039641575727936e-02,-5.039950163664153049e-02,-7.559925245496229573e-01,-2.495297493048307946e-01,-2.746724972432643685e-01,-4.120087458648965750e+00,-1.025861644196167788e+01,-1.148932042271797016e+01,-1.723398063407695417e+02,-6.278491725180554539e+01,-5.166534283307930764e+01,-7.749801424961896146e+02,-8.125586108470917779e+00,-9.286333793621020405e+00,-1.392950069043153007e+02,3.333333333333333148e-01,4.740740740740740367e-01,7.111111111111110716e+00,3.640552401971771102e-01,3.493780589806325110e-01,5.240670884709487609e+00,2.672347212340849265e-01,2.803502026976447681e-01,4.205253040464671521e+00,-3.525918393514742566e-01,-4.492092016528916876e-01,-6.738138024793375536e+00,-1.415920257568359375e-02,-2.000684738159179757e-02,-3.001027107238769531e-01,-2.045776074307990300e-01,-5.768252660002611831e-01,-8.652378990003917636e+00,-1.192531388441729900e-01,-3.201884876414672343e-01,-4.802827314622008181e+00,-1.575286040081022854e-01,-2.241827495165258921e-01,-3.362741242747888215e+00,-1.237766135876794316e+01,-1.069072514712031996e+01,-1.603608772068047870e+02,-4.575260807939217500e+01,-3.883939359600114472e+01,-5.825909039400171423e+02,-7.587727493930573885e+00,-8.853667099043091682e+00,-1.328050064856463734e+02,6.666666666666666297e-01,6.222222222222221211e-01,9.333333333333332149e+00,5.798483433340991811e-01,3.748742840594981862e-01,5.623114260892473126e+00,3.167198097161171844e-01,3.089380746295490865e-01,4.634071119443236242e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-1.779103279113769531e-02,-1.935105323791503837e-02,-2.902657985687255859e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
7.000000000000000000e+00,1.500000000000000000e+01,-1.447030136247412224e-01,-1.914785124190451215e-01,-2.872177686285676934e+00,-2.755027763386530548e-02,-2.570652206801809017e-02,-3.855978310202713422e-01,-1.801748163106164091e-01,-2.269265886566467494e-01,-3.403898829849701269e+00,-1.240667765917463861e+01,-1.896231447699547346e+01,-2.844347171549321160e+02,-4.812213161202679856e+01,-4.719179657521892324e+01,-7.078769486282837988e+02,-8.509745643176593433e+00,-9.296593702388253888e+00,-1.394489055358237977e+02,6.666666666666666297e-01,5.555555555555555802e-01,8.333333333333333925e+00,3.979722942440735434e-01,3.695063497775891159e-01,5.542595246663836406e+00,3.352392795041871376e-01,3.096493598087833310e-01,4.644740397131750242e+00,-4.957292181546205656e-01,-4.631554676360102873e-01,-6.947332014540154255e+00,-1.675701141357421875e-02,-2.964525222778320243e-02,-4.446787834167480469e-01,-2.045776074307990300e-01,-3.866137340672833878e-01,-5.799206011009251149e+00,-2.741039641575727936e-02,-5.039950163664153049e-02,-7.559925245496229573e-01,-1.575286040081022854e-01,-2.241827495165258921e-01,-3.362741242747888215e+00,-1.025861644196167788e+01,-1.069072514712031996e+01,-1.603608772068047870e+02,-4.575260807939217500e+01,-3.883939359600114472e+01,-5.825909039400171423e+02,-7.587727493930573885e+00,-8.853667099043091682e+00,-1.328050064856463734e+02,6.666666666666666297e-01,6.222222222222221211e-01,9.333333333333332149e+00,5.798483433340991811e-01,3.748742840594981862e-01,5.623114260892473126e+00,3.167198097161171844e-01,3.089380746295490865e-01,4.634071119443236242e+00,-3.525918393514742566e-01,-4.492092016528916876e-01,-6.738138024793375536e+00,-1.415920257568359375e-02,-1.935105323791503837e-02,-2.902657985687255859e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
8.000000000000000000e+00,1.500000000000000000e+01,-3.293237662861021597e-01,-3.704647125486464909e-01,-5.556970688229696975e+00,-6.692872661841479942e-02,-5.072533211747080190e-02,-7.608799817620620631e-01,-1.245710289869278037e-01,-2.059599322908752805e-01,-3.089398984363129319e+00,-1.326379357461433806e+01,-1.306393131594070312e+01,-1.959589697391105574e+02,-5.642305845491692651e+01,-4.238399247838961514e+01,-6.357598871758442556e+02,-8.084622307425382459e+00,-9.415793078045748388e+00,-1.412368961706862365e+02,4.444444444444444198e-01,4.962962962962963465e-01,7.444444444444445530e+00,4.322523048572154414e-01,4.027236553798578256e-01,6.040854830697867328e+00,2.878909039961508043e-01,3.028831887042960913e-01,4.543247830564441259e+00,-4.340400810698799017e-01,-4.969099534365272186e-01,-7.453649301547907946e+00,-3.122496604919433594e-02,-2.416968345642089844e-02,-3.625452518463134766e-01,-1.447030136247412224e-01,-1.914785124190451215e-01,-2.872177686285676934e+00,-2.741039641575727936e-02,-2.570652206801809017e-02,-3.855978310202713422e-01,-1.575286040081022854e-01,-2.241827495165258921e-01,-3.362741242747888215e+00,-1.025861644196167788e+01,-1.069072514712031996e+01,-1.603608772068047870e+02,-4.575260807939217500e+01,-3.883939359600114472e+01,-5.825909039400171423e+02,-7.587727493930573885e+00,-8.853667099043091682e+00,-1.328050064856463734e+02,6.666666666666666297e-01,6.222222222222221211e-01,9.333333333333332149e+00,5.798483433340991811e-01,3.748742840594981862e-01,5.623114260892473126e+00,3.352392795041871376e-01,3.096493598087833310e-01,4.644740397131750242e+00,-3.525918393514742566e-01,-4.492092016528916876e-01,-6.738138024793375536e+00,-1.415920257568359375e-02,-1.935105323791503837e-02,-2.902657985687255859e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
9.000000000000000000e+00,1.500000000000000000e+01,-3.360238605351335561e+00,-2.564517411766238375e+00,-3.846776117649357474e+01,-3.381163979682011878e+00,-2.234738567379484842e+00,-3.352107851069226996e+01,-2.174017778980457671e-01,-2.979336917558030873e-01,-4.469005376337046087e+00,-1.651157335779179292e+01,-2.317354931103501059e+01,-3.476032396655251659e+02,-3.291287003638124986e+01,-3.762738812631585006e+01,-5.644108218947377509e+02,-8.648543536555809652e+00,-9.734935136811092349e+00,-1.460240270521663888e+02,4.444444444444444198e-01,4.444444444444445308e-01,6.666666666666667851e+00,3.349783827342276421e-01,3.210628814127982622e-01,4.815943221191973933e+00,2.516728945667481843e-01,2.680433117096692741e-01,4.020649675645039167e+00,-3.174643598790916621e-01,-4.689966461414308285e-01,-7.034949692121462483e+00,-2.163386344909667969e-02,-3.484450976053873883e-02,-5.226676464080810547e-01,-1.447030136247412224e-01,-1.914785124190451215e-01,-2.872177686285676934e+00,-2.741039641575727936e-02,-2.570652206801809017e-02,-3.855978310202713422e-01,-1.245710289869278037e-01,-2.059599322908752805e-01,-3.089398984363129319e+00,-1.025861644196167788e+01,-1.069072514712031996e+01,-1.603608772068047870e+02,-4.575260807939217500e+01,-3.883939359600114472e+01,-5.825909039400171423e+02,-7.587727493930573885e+00,-8.853667099043091682e+00,-1.328050064856463734e+02,6.666666666666666297e-01,6.222222222222221211e-01,9.333333333333332149e+00,5.798483433340991811e-01,4.027236553798578256e-01,6.040854830697867328e+00,3.352392795041871376e-01,3.096493598087833310e-01,4.644740397131750242e+00,-3.525918393514742566e-01,-4.492092016528916876e-01,-6.738138024793375536e+00,-1.415920257568359375e-02,-1.935105323791503837e-02,-2.902657985687255859e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
1.000000000000000000e+01,1.500000000000000000e+01,-2.081936412911583323e-01,-5.605212051869513656e-01,-8.407818077804270374e+00,-2.854492238840281720e-02,-2.988523901033953711e-01,-4.482785851550930900e+00,-2.210101902699425080e-01,-2.580848517191509095e-01,-3.871272775787264031e+00,-2.239351168912143919e+01,-1.523732910723926359e+01,-2.285599366085889415e+02,-2.580631229937757354e+01,-2.559854062804838293e+01,-3.839781094207257297e+02,-8.156615359647163999e+00,-9.786129777764241311e+00,-1.467919466664636161e+02,4.444444444444444198e-01,5.111111111111111827e-01,7.666666666666666963e+00,4.031081799811760957e-01,3.702179358643681861e-01,5.553269037965522514e+00,3.046309459943871700e-01,2.939239467191078203e-01,4.408859200786617194e+00,-5.484156671575511899e-01,-4.980494949791655079e-01,-7.470742424687482952e+00,-3.253912925720214844e-02,-2.312013308207194057e-02,-3.468019962310791016e-01,-1.447030136247412224e-01,-1.914785124190451215e-01,-2.872177686285676934e+00,-2.741039641575727936e-02,-2.570652206801809017e-02,-3.855978310202713422e-01,-1.245710289869278037e-01,-2.059599322908752805e-01,-3.089398984363129319e+00,-1.025861644196167788e+01,-1.069072514712031996e+01,-1.603608772068047870e+02,-3.291287003638124986e+01,-3.762738812631585006e+01,-5.644108218947377509e+02,-7.587727493930573885e+00,-8.853667099043091682e+00,-1.328050064856463734e+02,6.666666666666666297e-01,6.222222222222221211e-01,9.333333333333332149e+00,5.798483433340991811e-01,4.027236553798578256e-01,6.040854830697867328e+00,3.352392795041871376e-01,3.096493598087833310e-01,4.644740397131750242e+00,-3.174643598790916621e-01,-4.492092016528916876e-01,-6.738138024793375536e+00,-1.415920257568359375e-02,-1.935105323791503837e-02,-2.902657985687255859e-01,-2.516736609730984231e+00,-1.452734997425161545e+00,-2.179102496137742406e+01,-3.052830878441368245e+00,-1.399002979109279732e+00,-2.098504468663919553e+01,-3.221017612571454025e-01,-2.540568359180327418e-01,-3.810852538770491016e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.260400996917245919e+01,-7.890601495375868808e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,5.555555555555555802e-01,4.592592592592593115e-01,6.888888888888889284e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.926700092183306401e-01,2.997441528093519048e-01,4.496162292140278183e+00,-4.436053091686473770e-01,-4.722076287318043852e-01,-7.083114430977065723e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
1.200000000000000000e+01,1.500000000000000000e+01,-1.784022551258646949e+00,-5.339153185129096313e-01,-8.008729777693645246e+00,-7.647770799814426201e-01,-1.113711797567402406e-01,-1.670567696351103582e+00,-2.190893171872426715e-01,-2.367233081942986539e-01,-3.550849622914479919e+00,-2.443297087769044396e+01,-1.196125827157356447e+01,-1.794188740736034617e+02,-5.574266804099897854e+01,-4.766664089514847547e+01,-7.149996134272271320e+02,-7.936402162968198226e+00,-8.661035463320956751e+00,-1.299155319498143513e+02,3.333333333333333148e-01,3.407407407407407884e-01,5.111111111111111605e+00,4.115564123058848556e-01,3.960425058062908010e-01,5.940637587094362182e+00,2.911721360480074572e-01,2.694550343699071981e-01,4.041825515548607584e+00,-4.822259233540084900e-01,-4.943838534806489493e-01,-7.415757802209734351e+00,-2.786087989807128906e-02,-2.240152359008789132e-02,-3.360228538513183594e-01,-1.447030136247412224e-01,-1.914785124190451215e-01,-2.872177686285676934e+00,-2.741039641575727936e-02,-2.570652206801809017e-02,-3.855978310202713422e-01,-1.245710289869278037e-01,-2.059599322908752805e-01,-3.089398984363129319e+00,-1.025861644196167788e+01,-1.069072514712031996e+01,-1.603608772068047870e+02,-2.580631229937757354e+01,-2.559854062804838293e+01,-3.839781094207257297e+02,-7.587727493930573885e+00,-8.853667099043091682e+00,-1.328050064856463734e+02,6.666666666666666297e-01,6.222222222222221211e-01,9.333333333333332149e+00,5.798483433340991811e-01,4.027236553798578256e-01,6.040854830697867328e+00,3.352392795041871376e-01,3.096493598087833310e-01,4.644740397131750242e+00,-3.174643598790916621e-01,-4.492092016528916876e-01,-6.738138024793375536e+00,-1.415920257568359375e-02,-1.935105323791503837e-02,-2.902657985687255859e-01,-3.177845315110240598e+00,-2.230860684974400598e+00,-3.346291027461600720e+01,-3.052830878441368245e+00,-1.609786780604959722e+00,-2.414680170907439560e+01,-3.489463995526946860e-01,-2.927731509929262232e-01,-4.391597264893893460e+00,-3.845455755713139467e+01,-2.912789069425195621e+01,-4.369183604137793395e+02,-6.163726753032744909e+01,-5.294009509620988041e+01,-7.941014264431481706e+02,-1.749847281821403655e+01,-1.329331193022664515e+01,-1.993996789533996719e+02,2.222222222222222099e-01,3.629629629629630427e-01,5.444444444444445530e+00,3.411802639142017535e-01,3.748742840594981862e-01,5.623114260892473126e+00,2.186806212198837696e-01,2.654286286406721262e-01,3.981429429610081616e+00,-4.436053091686473770e-01,-4.950641798984758424e-01,-7.425962698477137636e+00,-8.774709701538085938e-02,-5.327731768290201730e-02,-7.991597652435302734e-01
